출원번호,출원일,사무소,대리인,MainCPC,클러스터_v1,클러스터_v2,발명명칭
1020210113408,20210826,leeandmok,리앤목특허법인,B21D 22/02,C2,A 선행인용형,핫 스탬핑용 금형 장치 및 핫 스탬핑 부품의 제조 방법
1020210113410,20210826,leeandmok,리앤목특허법인,G06Q 10/06,C2,C 간접·표준형,도심항공교통(UAM)의 이착륙장 입지를 선정하는 방법 및 시스템
1020210113398,20210826,leeandmok,리앤목특허법인,B01J 20/18,C2,C 간접·표준형,"알칼리 배기가스 흡착제 제조용 조성물, 알칼리 배기가스 흡착제 및 그의 제조방법"
1020210113468,20210826,leeandmok,리앤목특허법인,B01D 53/75,C4,B 직접과제형,배기가스 처리 장치 및 배기가스 처리 방법
1020210113411,20210826,leeandmok,리앤목특허법인,G01N 33/68,C2,C 간접·표준형,PGD2를 포함하는 난소 저자극 증후군 조기 진단용 바이오마커 및 이의 용도
1020210112474,20210825,leeandmok,리앤목특허법인,B25J 9/10,C4,B 직접과제형,그래뉼라 및 체인 구조를 결합한 하이브리드 재밍 구조
1020210112478,20210825,leeandmok,리앤목특허법인,G05D 1/02,C2,C 간접·표준형,다중 로봇의 위치 제어 시스템 및 이를 이용하는 위치 제어 방법
1020210112467,20210825,leeandmok,리앤목특허법인,B23K 26/382,C2,C 간접·표준형,레이저 드릴링 방법
1020210112475,20210825,leeandmok,리앤목특허법인,B63B 35/44,C2,JP 번역체(v2제외),응력 집중을 완화한 해상 부유식 플랫폼
1020210112477,20210825,leeandmok,리앤목특허법인,B21D 22/02,C2,A 선행인용형,핫 스탬핑용 금형 장치 및 핫 스탬핑 부품의 제조 방법
1020210111748,20210824,leeandmok,리앤목특허법인,G06F 40/166,C2,JP 번역체(v2제외),텍스트 및 이미지를 활용한 문장 교정 장치 및 방법
1020210111873,20210824,leeandmok,리앤목특허법인,G09F 9/30,C2,C 간접·표준형,"디스플레이 모듈, 디스플레이 디바이스 및 그 제조방법"
1020210111750,20210824,leeandmok,리앤목특허법인,B63B 25/16,C4,B 직접과제형,극저온 탱크의 스프레이 마감장치 및 이의 시공방법
1020210111808,20210824,leeandmok,리앤목특허법인,G06Q 50/06,C2,C 간접·표준형,태양광 발전의 경제성 평가 방법
1020210111915,20210824,leeandmok,리앤목특허법인,A41D 31/102,C4,A 선행인용형,투습방수성 의류의 일괄 제조방법 및 그 방법에 의해 제조된 투습방수성 의류
1020210111812,20210824,leeandmok,리앤목특허법인,H04W 72/04,C4,C 간접·표준형,비허가 대역에서 Ｍ-ＴＲＰ를 통해 기지국과 통신하기 위해 ＵＥ에 의해 사용되는 방법 및 이를 사용하는 UE
1020210111751,20210824,leeandmok,리앤목특허법인,G16H 40/67,C4,A 선행인용형,"베드사이드 장치, 측정된 환자의 생체 정보를 수신하여 알림 신호를 생성하는 방법, 및 컴퓨터 프로그램"
1020210110822,20210823,leeandmok,리앤목특허법인,H03F 3/217,C2,C 간접·표준형,낮은 노이즈 및 고조파 왜곡을 갖는 증폭기 및 이를 위한 노이즈 쉐이퍼
1020210110311,20210820,leeandmok,리앤목특허법인,H02J 7/00,C4,B 직접과제형,배터리 충전 시스템 및 이를 포함하는 냉동탑차
1020210110308,20210820,leeandmok,리앤목특허법인,G08C 17/02,C4,B 직접과제형,무선 모니터링 장치 및 그 제어 방법
1020210110343,20210820,leeandmok,리앤목특허법인,A61K 8/34,C4,A 선행인용형,난용성 물질의 안정화용 화장료 조성물
1020210110307,20210820,leeandmok,리앤목특허법인,H04S 3/00,C2,C 간접·표준형,"음향 신호의 렌더링 방법, 장치 및 컴퓨터 판독 가능한 기록 매체"
1020210109640,20210819,leeandmok,리앤목특허법인,B01D 53/75,C4,B 직접과제형,배기가스 처리 장치 및 배기가스 처리 방법
1020210109641,20210819,leeandmok,리앤목특허법인,A61K 47/12,C2,C 간접·표준형,이리노테칸 함유 경구용 고형제제 및 그 제조방법
1020210109585,20210819,leeandmok,리앤목특허법인,H10K 50/80,C2,C 간접·표준형,유기 발광 표시 장치 및 그 제조 방법
1020210109637,20210819,leeandmok,리앤목특허법인,H04L 9/40,C2,C 간접·표준형,"사이버 보안을 위한 통신격리기, 및 통신격리방법"
1020210109639,20210819,leeandmok,리앤목특허법인,C01F 7/76,C2,C 간접·표준형,폴리황산알루미늄철 수용액 제조 방법
1020210109636,20210819,leeandmok,리앤목특허법인,G06T 5/00,C4,B 직접과제형,색 번짐이 발생한 채색 이미지 보정 방법 및 그 장치
1020210108959,20210818,leeandmok,리앤목특허법인,B01D 53/75,C4,B 직접과제형,배기가스 처리 장치 및 배기가스 처리 방법
1020210108962,20210818,leeandmok,리앤목특허법인,G06F 30/17,C2,C 간접·표준형,"AutoCAD도면자동생성장치 및 방법, 그리고 그 방법이 기록된 컴퓨터 판독매체"
1020210108626,20210818,leeandmok,리앤목특허법인,G01R 31/3185,C4,A 선행인용형,IC 칩 스캔 테스트를 위한 테스트 데이터의 사용 가능한 쉬프트 주파수를 찾기 위한 검색용 데이터를 생성하는 방법 및 그 장치
1020210108179,20210817,leeandmok,리앤목특허법인,G11C 16/26,C2,C 간접·표준형,"최적 독출 레벨을 산출하는 메모리 컨트롤러, 이를 포함하는 메모리 시스템 및 메모리 컨트롤러의 동작방법"
1020210108297,20210817,leeandmok,리앤목특허법인,H01M 4/06,C2,C 간접·표준형,"열전지용 양극, 이를 포함하는 열전지 및 그 제조 방법"
1020210108185,20210817,leeandmok,리앤목특허법인,H02K 1/14,C2,C 간접·표준형,직류 모터용 스테이터 및 그 스테이터를 포함한 직류 모터
1020210108184,20210817,leeandmok,리앤목특허법인,G01R 31/12,C4,B 직접과제형,전력 시스템에서 아크 검출 기기의 자가 진단 방법 및 장치
1020210107615,20210813,leeandmok,리앤목특허법인,G06Q 40/02,C0,B 직접과제형,장외주식 담보 대출을 위한 장치 및 방법
1020210107534,20210813,leeandmok,리앤목특허법인,G06F 40/194,C2,C 간접·표준형,문서비교방법 및 그 장치
1020210107564,20210813,leeandmok,리앤목특허법인,F01N 3/28,C3,C 간접·표준형,배기가스 가열 장치
1020210107614,20210813,leeandmok,리앤목특허법인,H01F 27/28,C2,A 선행인용형,변압기 및 이를 포함하는 전원공급장치
1020210107610,20210813,leeandmok,리앤목특허법인,G01G 19/393,C4,B 직접과제형,무게 측정 장치 및 방법
1020210106950,20210812,leeandmok,리앤목특허법인,A01K 1/01,C4,B 직접과제형,배변패드용 패드봉 및 이를 구비하는 반려동물용 배변처리기
1020210106951,20210812,leeandmok,리앤목특허법인,A61K 8/34,C4,A 선행인용형,난용성 물질의 안정화용 화장료 조성물
1020210106948,20210812,leeandmok,리앤목특허법인,B60J 5/04,C2,C 간접·표준형,가이드 레일을 이너판넬에 고정 설치하기 위한 프레임 리스 도어의 고정구조
1020210106979,20210812,leeandmok,리앤목특허법인,D06F 39/08,C4,B 직접과제형,배수 모터 및 세탁기
1020210105814,20210811,leeandmok,리앤목특허법인,G02B 6/26,C4,B 직접과제형,양자 광-마이크로파 상호 변환 장치
1020210106183,20210811,leeandmok,리앤목특허법인,H01L 51/00,C2,C 간접·표준형,유기 발광 소자
1020210106180,20210811,leeandmok,리앤목특허법인,C12N 1/20,C2,C 간접·표준형,마이크로코커스 안타르크티쿠스 균주 및 그의 피부 상태 개선 용도
1020210105414,20210810,leeandmok,리앤목특허법인,C07D 311/04,C4,B 직접과제형,"화합물, 이를 포함하는 암세포 검출용 약학 조성물, 및 상기 화합물을 포함하는 형광 프로브"
1020210105413,20210810,leeandmok,리앤목특허법인,H04L 1/00,C2,C 간접·표준형,"단방향 수중 통신 방법, 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210104757,20210809,leeandmok,리앤목특허법인,C08L 23/08,C2,A 선행인용형,고도로 중화된 저경도 고탄성 에틸렌-불포화 카르복실산 공중합체 및 일작용성 지방족 유기산 금속염을 포함하는 열가소성 중합체 조성물 및 골프공 제조에서의 이의 용도
1020210104871,20210809,leeandmok,리앤목특허법인,F21V 5/00,C3,C 간접·표준형,조명 장치
1020210104755,20210809,leeandmok,리앤목특허법인,F41G 7/22,C2,C 간접·표준형,"발사체 식별 방법, 발사체 식별 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210103739,20210806,leeandmok,리앤목특허법인,G06T 7/20,C2,C 간접·표준형,움직임 영역 검출 장치 및 방법
1020210103738,20210806,leeandmok,리앤목특허법인,C04B 24/26,C1,C 간접·표준형,콘크리트용 혼화제 조성물 및 이를 포함하는 콘크리트
1020210104212,20210806,leeandmok,리앤목특허법인,H04N 21/458,C4,B 직접과제형,"개인화 방송 추천 기능을 가지는 동영상 스트리밍 시스템, 방법 및 컴퓨터 프로그램"
1020210104194,20210806,leeandmok,리앤목특허법인,B29D 30/00,C4,B 직접과제형,그린타이어 감지 센서를 포함한 그린타이어 공급 장치
1020210103467,20210805,leeandmok,리앤목특허법인,H01L 27/146,C2,C 간접·표준형,색분리 렌즈 어레이를 구비하는 이미지 센서 및 이를 포함하는 전자 장치
1020210103436,20210805,leeandmok,리앤목특허법인,H04N 21/478,C4,B 직접과제형,"동영상 스트리밍 방법, 동영상 스트리밍 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210102671,20210804,leeandmok,리앤목특허법인,C12Q 1/6881,C2,C 간접·표준형,줄기세포의 노화 진단용 조성물
1020210102672,20210804,leeandmok,리앤목특허법인,C12Q 1/6881,C2,C 간접·표준형,USP12의 발현량 검출을 이용한 줄기세포의 노화 진단용 조성물
1020210102676,20210804,leeandmok,리앤목특허법인,C12Q 1/6881,C2,C 간접·표준형,PSMD14의 발현량 측정을 이용한 줄기세포의 노화 예측 또는 진단을 위한 정보제공 방법
1020210102675,20210804,leeandmok,리앤목특허법인,C12Q 1/6881,C2,C 간접·표준형,USP12의 발현량 측정을 이용한 줄기세포의 노화 예측 또는 진단을 위한 정보제공 방법
1020210102677,20210804,leeandmok,리앤목특허법인,C12Q 1/6881,C2,C 간접·표준형,COPS6의 발현량 측정을 이용한 줄기세포의 노화 예측 또는 진단을 위한 정보제공 방법
1020210102581,20210804,leeandmok,리앤목특허법인,H01L 21/205,C2,C 간접·표준형,이중 선택적 퇴적
1020210102673,20210804,leeandmok,리앤목특허법인,C12Q 1/6881,C2,C 간접·표준형,줄기세포의 노화 진단용 키트
1020210102674,20210804,leeandmok,리앤목특허법인,C12Q 1/6881,C2,C 간접·표준형,줄기세포의 노화 예측 또는 진단을 위한 정보제공 방법
1020210102683,20210804,leeandmok,리앤목특허법인,H04N 19/13,C0,C 간접·표준형,"비디오 복호화 방법 및 장치, 비디오 부호화 방법 및 장치"
1020210102659,20210804,leeandmok,리앤목특허법인,A61F 2/82,C2,C 간접·표준형,담관 스텐트 및 담관 스텐트 제조방법
1020210102021,20210803,leeandmok,리앤목특허법인,B01J 20/18,C2,C 간접·표준형,"산성가스 흡착제 제조용 조성물, 산성가스 흡착제 및 그의 제조방법"
1020210102119,20210803,leeandmok,리앤목특허법인,B01D 53/00,C4,B 직접과제형,레이저를 이용한 타이어 분진 제거 시스템
1020210101938,20210803,leeandmok,리앤목특허법인,H01L 21/285,C2,C 간접·표준형,알루미늄 및 질소 함유 재료의 선택적 증착
1020210102155,20210803,leeandmok,리앤목특허법인,H01J 37/04,C2,JP 번역체(v2제외),RF 펄스형 전자 빔 기반 STEM을 위한 시스템 및 방법
1020210101532,20210802,leeandmok,리앤목특허법인,B60T 1/08,C4,B 직접과제형,타이어 제동 장치 및 타이어 제동 방법
1020210101530,20210802,leeandmok,리앤목특허법인,B41F 16/00,C4,B 직접과제형,전사 프레스 장치
1020210101018,20210730,leeandmok,리앤목특허법인,H01L 27/146,C2,C 간접·표준형,광 공진기능을 겸하는 메타 패턴층을 포함하는 이미지 세서
1020210101019,20210730,leeandmok,리앤목특허법인,G09B 9/00,C2,C 간접·표준형,전자전 시뮬레이션을 수행하기 위한 장치 및 방법
1020210101011,20210730,leeandmok,리앤목특허법인,C23C 2/12,C4,A 선행인용형,열간 프레스용 강판 및 이를 이용하여 제조된 핫 스탬핑 부품
1020210101012,20210730,leeandmok,리앤목특허법인,B23Q 11/10,C1,B 직접과제형,절삭유 내에 부유하는 이물질을 제거하는 이물질 청소장치
1020210100141,20210729,leeandmok,리앤목특허법인,H04N 21/4788,C2,C 간접·표준형,"미디어 스트리밍 서버, 라이브 영상과 라이브 채팅을 스트리밍 동영상으로 제공하는 방법, 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210100133,20210729,leeandmok,리앤목특허법인,H04N 5/33,C4,B 직접과제형,"적외선 영상 데이터 획득 방법, 적외선 영상 데이터 획득 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210099434,20210728,leeandmok,리앤목특허법인,H01L 51/50,C2,JP 번역체(v2제외),"유기 발광 디스플레이 장치와, 이의 제조 방법"
1020210099443,20210728,leeandmok,리앤목특허법인,G21C 19/19,C2,JP 번역체(v2제외),노내계측기 처리장치
1020210099442,20210728,leeandmok,리앤목특허법인,E04G 11/28,C4,B 직접과제형,복귀가능한 승하강 장치를 가지는 건설용 클라이밍 시스템
1020210099490,20210728,leeandmok,리앤목특허법인,E04G 3/28,C2,C 간접·표준형,건설용 클라이밍 시스템
1020210099447,20210728,leeandmok,리앤목특허법인,C12M 3/00,C4,B 직접과제형,체외 수정용 배양 장치
1020210098534,20210727,leeandmok,리앤목특허법인,G06Q 50/10,C2,C 간접·표준형,"층간소음 측정 장치, 및 스마트 중재 서버와 층간소음 측정 장치를 포함하는 층간소음 스마트 중재 방법"
1020210098535,20210727,leeandmok,리앤목특허법인,H04N 21/472,C4,B 직접과제형,"동영상 스트리밍 방법, 동영상 스트리밍 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210098786,20210727,leeandmok,리앤목특허법인,H01L 51/52,C2,C 간접·표준형,디스플레이 장치
1020210098537,20210727,leeandmok,리앤목특허법인,G09G 3/36,C2,C 간접·표준형,유기 발광 표시 장치 및 이의 제조 방법
1020210098783,20210727,leeandmok,리앤목특허법인,G06F 17/16,C2,C 간접·표준형,"연산 가속 방법, 연산 가속 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210097957,20210726,leeandmok,리앤목특허법인,H01L 21/67,C2,C 간접·표준형,박막 프로세싱 장치
1020210097190,20210723,leeandmok,리앤목특허법인,H02J 7/00,C4,A 선행인용형,리튬 이차전지 시스템 및 이의 자가 충방전 방법
